datetime,number
2023-07-14 12:08:00,3
2023-07-14 12:11:00,0
2023-07-14 12:14:00,1
2023-07-14 12:17:00,2
2023-07-14 12:20:00,3
2023-07-14 12:23:00,7
2023-07-14 12:26:00,9
2023-07-14 12:29:00,9
2023-07-14 12:32:00,7
2023-07-14 12:35:00,3
2023-07-14 12:38:00,6
2023-07-14 12:41:00,6
2023-07-14 12:44:00,1
2023-07-14 12:47:00,1
2023-07-14 12:50:00,6
2023-07-14 12:53:00,8
2023-07-14 12:56:00,6
2023-07-14 12:59:00,2
2023-07-14 13:02:00,6
2023-07-14 13:05:00,4
2023-07-14 13:08:00,7
2023-07-14 13:11:00,2
2023-07-14 13:14:00,6
2023-07-14 13:17:00,1
2023-07-14 13:20:00,1
2023-07-14 13:23:00,1
2023-07-14 13:26:00,3
2023-07-14 13:29:00,7
2023-07-14 13:32:00,0
2023-07-14 13:35:00,9
2023-07-14 13:38:00,7
2023-07-14 13:41:00,7
2023-07-14 13:44:00,2
2023-07-14 13:47:00,8
2023-07-14 13:50:00,2
2023-07-14 13:53:00,6
2023-07-14 13:56:00,7
2023-07-14 13:59:00,0
2023-07-14 14:02:00,3
2023-07-14 14:05:00,5
2023-07-14 14:08:00,7
2023-07-14 14:11:00,8
2023-07-14 14:14:00,6
2023-07-14 14:17:00,7
2023-07-14 14:20:00,4
2023-07-14 14:23:00,6
2023-07-14 14:26:00,8
2023-07-14 14:29:00,9
2023-07-14 14:32:00,4
2023-07-14 14:35:00,4
2023-07-14 14:38:00,2
2023-07-14 14:41:00,3
2023-07-14 14:44:00,2
2023-07-14 14:47:00,3
2023-07-14 14:50:00,1
2023-07-14 14:53:00,2
2023-07-14 14:56:00,1
2023-07-14 14:59:00,9
2023-07-14 15:02:00,3
2023-07-14 15:05:00,1
2023-07-14 15:08:00,6
2023-07-14 15:11:00,9
2023-07-14 15:14:00,3
2023-07-14 15:17:00,0
2023-07-14 15:20:00,9
2023-07-14 15:23:00,3
2023-07-14 15:26:00,6
2023-07-14 15:29:00,1
2023-07-14 15:32:00,0
2023-07-14 15:35:00,8
2023-07-14 15:38:00,4
2023-07-14 15:41:00,1
2023-07-14 15:44:00,6
2023-07-14 15:47:00,4
2023-07-14 15:50:00,7
2023-07-14 15:53:00,6
2023-07-14 15:56:00,3
2023-07-14 15:59:00,7
2023-07-14 16:02:00,2
2023-07-14 16:05:00,0
2023-07-14 16:08:00,4
2023-07-14 16:11:00,4
2023-07-14 16:14:00,9
2023-07-14 16:17:00,4
2023-07-14 17:50:00,2
2023-07-14 17:53:00,6
2023-07-14 17:56:00,7
2023-07-14 17:59:00,4
2023-07-14 18:02:00,6
2023-07-14 18:05:00,9
2023-07-14 18:08:00,8
2023-07-14 18:11:00,9
2023-07-14 18:14:00,3
2023-07-14 18:17:00,4
